NO.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,12899,556,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0
 ,12898,557,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0
 ,12897,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12894,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12891,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12888,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12884,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12881,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12878,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12877,57,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12865,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12861,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12859,56,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12857,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12853,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12849,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12844,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12840,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12836,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12832,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12828,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12824,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12820,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12816,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12811,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12807,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12803,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12800,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12795,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12792,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12788,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12784,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12780,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12777,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12774,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12769,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12765,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12763,56,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12760,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12758,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12756,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12753,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12749,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12744,56,1,1,20,607,4,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12743,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12739,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12737,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12733,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12730,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12728,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12726,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12718,57,1,1,20,607,4,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12716,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12714,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12712,56,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12710,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12708,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12705,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12701,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12698,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12695,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12693,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12688,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12686,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12683,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12681,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12673,56,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12671,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12669,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12667,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12665,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12663,57,1,1,20,607,4,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12660,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12656,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12653,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12650,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12647,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12646,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12643,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12640,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12634,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12631,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12628,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12627,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12625,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12621,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12615,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12613,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12611,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12609,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12603,56,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12600,56,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12598,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12596,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12595,56,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12592,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12589,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12585,57,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12582,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12579,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12578,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12575,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12572,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12568,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12566,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12563,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12561,57,1,1,20,607,4,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12553,56,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12551,56,1,1,20,606,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12549,57,1,1,20,606,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12547,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12545,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12543,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12540,56,1,1,20,607,4,4,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12536,56,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12533,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12530,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12526,56,1,1,20,607,4,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12522,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12517,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12514,56,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12510,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12506,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12502,57,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12498,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12494,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12490,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12486,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12482,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12474,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12472,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12468,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12463,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12450,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12445,57,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12441,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12434,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12429,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12425,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12422,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12419,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
 ,12416,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12414,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12410,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12407,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12405,57,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12403,57,1,1,20,607,4,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12395,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12393,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12391,56,1,1,20,607,3,4,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12389,57,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12387,56,1,1,20,607,4,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12385,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12382,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12378,57,1,1,20,607,3,3,4,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12376,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12372,57,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 ,12369,56,1,1,20,607,3,3,3,3,0,0,0,0,0,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
